time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
63,63,111000.0,111000.0,0.0,74,74,0,0.0,0.29062499999999997,0.07368164062499999,0.12525664685366666,0.2570776858974823,0.867553865652725,0.2162162162162129,74,181479.30499727195,6869.248640813632,492641.6292587021,494542.2275112455,494975.21470782446,495023.3243963332,0,0.30364298820495605,0,0.29062499999999997,40500.0,0.0,31,0.0029296875,34500.0,0.0,29,0.001171875,24000.0,0.0,19,0.0,12000.0,0.0,12
64,64,106500.0,106500.0,0.0,71,71,0,0.0,0.2865234375,0.07192382812499999,0.12390006589910864,0.2520484599049774,0.8721453287197232,0.2007042253521094,71,175487.36415695088,7015.86411647615,493144.32848753175,494466.1163892144,494656.51876735693,494677.67458715057,0,0.2898486256599426,0,0.2865234375,37500.0,0.0,32,0.001171875,36000.0,0.0,27,0.0,18000.0,0.0,14,0.0,15000.0,0.0,10
65,65,162000.0,162000.0,0.0,108,108,0,0.0,0.293359375,0.07753906249999999,0.12463302148775024,0.2790490565369617,0.8663101604278075,0.20833333333333104,108,170221.31745786758,6552.954203395289,491778.8143070588,493747.88804551313,494771.7842690491,494884.7945796638,0,0.29808855056762695,0,0.293359375,55500.0,0.0,30,0.0099609375,55500.0,0.0,28,0.00390625,33000.0,0.0,18,0.0029296875,18000.0,0.0,9
66,66,109500.0,109500.0,0.0,73,73,0,0.0,0.28769531249999997,0.07294921874999999,0.12399502165860596,0.25713038577288094,0.8770572745227123,0.19520547945205147,73,170574.80325810963,6435.731796396663,492705.3833519832,494026.1861833786,494031.82126357226,494032.44738359377,0,0.29474788904190063,0,0.28769531249999997,37500.0,0.0,30,0.0041015625,37500.0,0.0,29,0.0,19500.0,0.0,17,0.0,15000.0,0.0,13
67,67,109500.0,109500.0,0.0,73,73,0,0.0,0.28476562499999997,0.07177734374999999,0.12297256405645982,0.2541184879180524,0.8759040105193951,0.20205479452054464,73,163742.28336230185,6216.278413990047,491491.5907699885,493064.45374984934,493107.31817199296,493112.08088556444,0,0.278300940990448,0,0.28476562499999997,36000.0,0.0,29,0.00234375,37500.0,0.0,28,0.0,24000.0,0.0,16,0.0,12000.0,0.0,8
68,68,157500.0,157500.0,0.0,105,105,0,0.0,0.2916015625,0.07666015625,0.12411233434375041,0.2761560034381417,0.8747223103776579,0.20238095238094989,105,175646.18827285213,8207.183860192541,492379.3071516675,493497.8308866743,493566.4405905722,493573.3138384442,0,0.3033471405506134,0,0.2916015625,55500.0,0.0,30,0.008203125,52500.0,0.0,29,0.00390625,28500.0,0.0,15,0.0029296875,21000.0,0.0,11
69,69,112500.0,112500.0,0.0,75,75,0,0.0,0.287109375,0.07280273437500001,0.12373716461200929,0.25715601555214657,0.8675200493522517,0.20999999999999686,75,171938.83427774996,6650.501550604589,490257.48994781345,492124.46039043745,492529.91575618734,492574.96635238174,0,0.30448129773139954,0,0.287109375,39000.0,0.0,29,0.0035156249999999997,37500.0,0.0,29,0.0005859375,24000.0,0.0,19,0.0,12000.0,0.0,11
70,70,109500.0,109500.0,0.0,73,73,0,0.0,0.2841796875,0.071484375,0.12280179275546053,0.2530962057133392,0.8759040105193951,0.20205479452054464,73,176892.23140593618,6669.775612527505,491469.985046737,492492.84719487233,493010.7570483662,493068.30258764327,0,0.28667688369750977,0,0.2841796875,39000.0,0.0,31,0.0017578124999999998,36000.0,0.0,27,0.0,19500.0,0.0,14,0.0,15000.0,0.0,10
71,71,160500.0,160500.0,0.0,107,107,0,0.0,0.291015625,0.076123046875,0.12408496682086947,0.27344156776341166,0.869192225933799,0.20794392523364258,107,171314.02072476305,6701.452709269244,490058.86600610695,491282.1525256554,491473.75061829324,491492.66204823693,0,0.30563363432884216,0,0.291015625,55500.0,0.0,30,0.0076171875,54000.0,0.0,30,0.00390625,33000.0,0.0,18,0.001953125,18000.0,0.0,10
72,72,108000.0,108000.0,0.0,72,72,0,0.0,0.2853515625,0.07192382812499999,0.1232262747718965,0.2541100321469136,0.8792401628222524,0.2013888888888855,72,178704.70351313124,6149.10764319147,490449.3073589541,491640.6676903676,491787.9517859709,491804.3166854824,0,0.3054106533527374,0,0.2853515625,39000.0,0.0,31,0.00234375,34500.0,0.0,28,0.0,19500.0,0.0,17,0.0,15000.0,0.0,12
73,73,109500.0,109500.0,0.0,73,73,0,0.0,0.282421875,0.07060546875,0.12229225916721663,0.250005311222125,0.8736065573770492,0.20890410958903782,73,175994.81547786872,6323.321744136512,489478.0992284588,491217.36304478033,491288.23612680676,491296.11091369856,0,0.28964656591415405,0,0.282421875,39000.0,0.0,31,0.0,34500.0,0.0,27,0.0,24000.0,0.0,16,0.0,12000.0,0.0,8
74,74,157500.0,157500.0,0.0,105,105,0,0.0,0.28828125,0.075244140625,0.12301706104271337,0.2722632321654519,0.8831304069208586,0.19761904761904514,105,174296.89789237935,6307.507449121214,490053.5053245455,491088.91110942065,491696.9303277408,491767.4711098727,0,0.30103495717048645,0,0.28828125,55500.0,0.0,31,0.0078125,51000.0,0.0,26,0.0029296875,30000.0,0.0,17,0.001953125,21000.0,0.0,12
75,75,109500.0,109500.0,0.0,73,73,0,0.0,0.28359375,0.07177734375,0.12229717201088647,0.2562101148757277,0.8736065573770492,0.20890410958903782,73,176115.66986635228,6678.6221798337065,489787.7113705281,490862.80139939033,490971.6997479294,490983.79956443375,0,0.2975732982158661,0,0.28359375,39000.0,0.0,30,0.0029296875,34500.0,0.0,26,0.0005859375,24000.0,0.0,18,0.0,12000.0,0.0,10
76,76,112500.0,112500.0,0.0,75,75,0,0.0,0.28183593749999997,0.07060546875,0.12195420259223223,0.2510430520776255,0.8883449147188882,0.19666666666666344,75,178027.68440067832,7040.690393439028,490356.2626837528,491226.2100315485,491244.67752399243,491246.7294675973,0,0.28146031498908997,0,0.28183593749999997,40500.0,0.0,30,0.0,34500.0,0.0,28,0.0005859375,22500.0,0.0,15,0.0,15000.0,0.0,10
77,77,156000.0,156000.0,0.0,104,104,0,0.0,0.288671875,0.07500000000000001,0.12338951240377051,0.2697845379224417,0.8694533762057878,0.211538461538459,104,175583.2134004941,6567.405214770697,488829.8410284038,490245.04258143523,491102.9751678937,491199.3157297638,0,0.2972472310066223,0,0.288671875,55500.0,0.0,30,0.0078125,51000.0,0.0,26,0.0025390624999999997,31500.0,0.0,19,0.0009765625,18000.0,0.0,11
78,78,112500.0,112500.0,0.0,75,75,0,0.0,0.2841796875,0.071630859375,0.12271885337271536,0.2541269785514952,0.8739900559353636,0.20999999999999686,75,184531.28229306958,6328.853388522286,489856.0955418913,491340.0154807314,491829.62665551214,491884.02789715445,0,0.30111727118492126,0,0.2841796875,42000.0,0.0,31,0.00234375,34500.0,0.0,27,0.0,21000.0,0.0,17,0.0,15000.0,0.0,11
79,79,130500.0,130500.0,0.0,87,87,0,0.0,0.28515624999999994,0.07333984374999998,0.12229327294476972,0.26451425607373363,0.8724066390041494,0.20977011494252595,87,175698.22820572983,5950.910745167173,489188.04689728265,490871.59786900453,491536.33775059815,491610.19773744186,0,0.2881447374820709,0,0.28515624999999994,46500.0,0.0,30,0.0033203125,42000.0,0.0,27,0.0029296875,27000.0,0.0,15,0.001953125,15000.0,0.0,8
80,80,138000.0,138000.0,0.0,92,92,0,0.0,0.28769531249999997,0.073583984375,0.12362821308276617,0.2615934904135139,0.8707818930041152,0.2119565217391277,92,183096.83014815373,7227.9674417765345,490883.7166426507,492918.81677742343,493703.40693779604,493790.5836222819,0,0.2947169542312622,0,0.28769531249999997,51000.0,0.0,31,0.0048828125,43500.0,0.0,27,0.001171875,25500.0,0.0,18,0.0005859375,18000.0,0.0,13
81,81,106500.0,106500.0,0.0,71,71,0,0.0,0.28476562499999997,0.07177734374999999,0.12297256405645982,0.2541184879180524,0.8602389078498294,0.22183098591548944,71,181646.04115164292,6548.4911623308435,491934.1828004243,492627.1717323997,492989.8118143149,493030.10515674995,0,0.28835782408714294,0,0.28476562499999997,39000.0,0.0,29,0.00234375,34500.0,0.0,26,0.0,21000.0,0.0,16,0.0,12000.0,0.0,9
82,82,160500.0,160500.0,0.0,107,107,0,0.0,0.29453124999999997,0.07812499999999999,0.12495146762921717,0.28105578606033566,0.8745035135960892,0.20794392523364258,107,181711.06347800218,6306.864116149023,495018.79586097185,496204.9728542983,497044.36800806527,497142.3028765572,0,0.30084165930747986,0,0.29453124999999997,58500.0,0.0,29,0.008203125,51000.0,0.0,28,0.005859375,30000.0,0.0,14,0.00390625,21000.0,0.0,10
83,83,108000.0,108000.0,0.0,72,72,0,0.0,0.2888671875,0.073388671875,0.12441301809498348,0.2581386961975913,0.8571428571428571,0.22222222222221877,72,179985.59866937963,6387.344102275092,493695.39358980075,494765.44281868363,494889.18144371425,494902.9301798288,0,0.3071443736553192,0,0.2888671875,39000.0,0.0,29,0.0035156249999999997,36000.0,0.0,28,0.001171875,21000.0,0.0,18,0.0,12000.0,0.0,12
84,84,111000.0,111000.0,0.0,74,74,0,0.0,0.287109375,0.072216796875,0.12407036321593459,0.25306461393827445,0.8697585768742059,0.2094594594594561,74,182253.5160914954,6676.146418329561,494916.2662982782,496003.2968181045,496633.7152847294,496703.761781021,0,0.29135459661483765,0,0.287109375,40500.0,0.0,30,0.0017578124999999998,36000.0,0.0,27,0.0,19500.0,0.0,15,0.0,15000.0,0.0,10
85,85,157500.0,157500.0,0.0,105,105,0,0.0,0.296875,0.079052734375,0.12577619838640333,0.2831727094020529,0.8557125116423471,0.22619047619047383,105,184995.94590343387,6637.225154555403,494620.2441229707,496767.0126087405,497523.7440978771,497606.5629096902,0,0.31101807951927185,0,0.296875,58500.0,0.0,29,0.0095703125,51000.0,0.0,26,0.005859375,30000.0,0.0,14,0.00390625,18000.0,0.0,8
86,86,109500.0,109500.0,0.0,73,73,0,0.0,0.29062499999999997,0.07397460937499999,0.12509208148622125,0.259100825107213,0.8759040105193951,0.20205479452054464,73,178305.02750427037,6883.076838673558,495780.6057877331,496774.19082965463,496826.51883775176,496832.3330608737,0,0.30978718400001526,0,0.29062499999999997,39000.0,0.0,30,0.0041015625,36000.0,0.0,28,0.001171875,19500.0,0.0,17,0.0,15000.0,0.0,14
87,87,109500.0,109500.0,0.0,73,73,0,0.0,0.2888671875,0.072509765625,0.12491493191488964,0.2520318399750033,0.8469485060394152,0.2363013698630103,73,191299.77362186738,7584.582579554059,494863.66955023195,495840.65753020986,496097.0549267629,496125.54352637986,0,0.3006281554698944,0,0.2888671875,42000.0,0.0,31,0.001171875,34500.0,0.0,28,0.0,21000.0,0.0,16,0.0,12000.0,0.0,8
88,88,157500.0,157500.0,0.0,105,105,0,0.0,0.295703125,0.078857421875,0.1252287012291581,0.28394010861078606,0.8626760563380281,0.21190476190475938,105,177300.8367060254,7584.938928030897,497734.2004066481,498780.3458354018,499051.51300269144,499081.8154978175,0,0.31763339042663574,0,0.295703125,55500.0,0.0,30,0.0109375,54000.0,0.0,26,0.005859375,28500.0,0.0,13,0.0029296875,19500.0,0.0,10
89,89,111000.0,111000.0,0.0,74,74,0,0.0,0.29296875,0.07426757812500001,0.12627420438894588,0.2570126926814014,0.839877300613497,0.24324324324323987,74,196181.53020175282,6662.58586620912,498002.1189704623,498974.1203165513,499193.8128320571,499218.2231115578,0,0.31971627473831177,0,0.29296875,43500.0,0.0,29,0.0035156249999999997,34500.0,0.0,29,0.0005859375,21000.0,0.0,19,0.0,12000.0,0.0,11
90,90,111000.0,111000.0,0.0,74,74,0,0.0,0.29062499999999997,0.073095703125,0.12559264834021197,0.2530275444694862,0.8534912718204489,0.2229729729729697,74,184393.52529509235,7263.864844359923,500791.32361051574,502218.4227198529,502291.1988892717,502299.28513031825,0,0.3025040626525879,0,0.29062499999999997,40500.0,0.0,31,0.0017578124999999998,37500.0,0.0,28,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
91,91,157500.0,157500.0,0.0,105,105,0,0.0,0.30039062499999997,0.079443359375,0.12757968693727245,0.27940926871592,0.8557125116423471,0.22619047619047383,105,187862.88789541437,7179.401519189123,501666.4282466347,503161.4095420042,503506.1842526096,503544.06276019197,0,0.3206971287727356,0,0.30039062499999997,58500.0,0.0,29,0.00859375,51000.0,0.0,27,0.005859375,30000.0,0.0,14,0.0029296875,18000.0,0.0,9
92,92,112500.0,112500.0,0.0,75,75,0,0.0,0.2953125,0.07470703125,0.12737471315241178,0.25595496355636504,0.8476491862567812,0.22999999999999665,75,190146.4189059373,7048.195327830967,504992.5093228584,506855.27451607876,507438.6595439429,507503.4801025945,0,0.32585766911506653,0,0.2953125,42000.0,0.0,30,0.0035156249999999997,37500.0,0.0,29,0.0,19500.0,0.0,19,0.0,13500.0,0.0,12
93,93,109500.0,109500.0,0.0,73,73,0,0.0,0.29296875,0.0732421875,0.12685919000748613,0.25000512001747593,0.8469485060394152,0.2363013698630103,73,194490.32091877912,6681.680457324255,503847.71634630987,505171.53386693104,505503.22802591603,505540.0829324699,0,0.2995096445083618,0,0.29296875,42000.0,0.0,32,0.0,34500.0,0.0,29,0.0,21000.0,0.0,14,0.0,12000.0,0.0,8
94,94,159000.0,159000.0,0.0,106,106,0,0.0,0.30078125,0.079833984375,0.12758701235107203,0.2813654495889863,0.8590214067278288,0.21698113207546932,106,183993.57601362452,7773.070141245611,508082.0791968247,508897.25847770425,509409.2292629567,509467.38845238695,0,0.3070671260356903,0,0.30078125,57000.0,0.0,30,0.009765625,54000.0,0.0,26,0.005859375,28500.0,0.0,13,0.0029296875,19500.0,0.0,10
95,95,109500.0,109500.0,0.0,73,73,0,0.0,0.29648437499999997,0.075,0.12787876192974948,0.25593972126535514,0.8469485060394152,0.2363013698630103,73,195893.09079343564,6660.562789876014,507080.09461230255,508384.0010104039,508870.07139474485,508924.07921522716,0,0.3156941533088684,0,0.29648437499999997,42000.0,0.0,30,0.0029296875,34500.0,0.0,28,0.0005859375,21000.0,0.0,19,0.0,12000.0,0.0,11
96,96,109500.0,109500.0,0.0,73,73,0,0.0,0.29296875,0.073681640625,0.1266075054258051,0.25300332569936346,0.8589619600257898,0.215753424657531,73,176229.8100534259,6764.718624647707,508756.87345472735,509548.54874107236,509634.2046973273,509643.72202580003,0,0.29313087463378906,0,0.29296875,37500.0,0.0,31,0.0017578124999999998,39000.0,0.0,28,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
97,97,156000.0,156000.0,0.0,104,104,0,0.0,0.30371093749999994,0.08002929687499999,0.12915867914093274,0.2774195300665769,0.8497800125707102,0.23076923076922817,104,192069.31851463957,7047.956197614549,508664.41416714864,509423.137007071,509934.0302796999,509992.2714233161,0,0.30831748247146606,0,0.30371093749999994,58500.0,0.0,28,0.00859375,51000.0,0.0,27,0.0048828125,28500.0,0.0,14,0.0029296875,18000.0,0.0,9
98,98,109500.0,108000.0,1500.0,73,72,1,0.013698630136986176,0.31589843749999946,0.07985351562499987,0.13628500777401584,0.2555741889765487,0.8770572745227123,0.19520547945205147,72,171081.7167230772,6221.615070365369,507853.9379038924,509398.00109489454,510129.9992034725,510211.3323266478,0,0.3206650912761688,0,0.31589843749999946,37500.0,1500.0,30,0.0029296875,37500.0,0.0,30,0.0,19500.0,0.0,18,0.0005859375,15000.0,0.0,12
99,99,109500.0,109500.0,0.0,73,73,0,0.0,0.2958984375,0.074267578125,0.12795953067644583,0.25198355983611576,0.8310979413599501,0.24999999999999667,73,202754.3828129026,8575.9348991476,506081.6368832886,506993.04550895304,507559.60180237575,507622.55250164494,0,0.3019610047340393,0,0.2958984375,43500.0,0.0,29,0.001171875,34500.0,0.0,26,0.0,19500.0,0.0,13,0.0,12000.0,0.0,9
100,100,156000.0,154500.0,1500.0,104,103,1,0.009615384615384555,0.3136935763888886,0.08213433159722215,0.13370436892535245,0.27397449497059084,0.8784925276153346,0.19711538461538214,103,174623.19317489743,6516.73293794971,507896.0505130965,508965.58084276604,509765.8284649954,509856.57984399796,0,0.32004866003990173,0,0.3136935763888886,54000.0,1500.0,31,0.0080078125,52500.0,0.0,28,0.00390625,28500.0,0.0,15,0.0029296875,21000.0,0.0,11
101,101,111000.0,111000.0,0.0,74,74,0,0.0,0.2970703125,0.075146484375,0.1281358202575492,0.25591973674629725,0.8296969696969697,0.24999999999999667,74,200275.94627674916,7392.347780454671,507918.85290880897,509512.9250603901,509927.75089215173,509973.84265123634,0,0.3264729678630829,0,0.2970703125,43500.0,0.0,31,0.0035156249999999997,36000.0,0.0,27,0.0,19500.0,0.0,17,0.0,12000.0,0.0,11
102,102,106500.0,105000.0,1500.0,71,70,1,0.014084507042253388,0.31296874999999946,0.07848632812499987,0.13537907643049754,0.25156334972129996,0.8856289529163739,0.19366197183098266,70,176364.88066057317,6164.2366013638675,509046.3670861107,510349.56560481235,510552.45750814927,510575.0010529645,0,0.2970227599143982,0,0.31296874999999946,37500.0,1500.0,31,0.0,34500.0,0.0,29,0.0,19500.0,0.0,13,0.0009765625,15000.0,0.0,9
103,103,162000.0,157500.0,4500.0,108,105,3,0.02777777777777761,0.33834317835365796,0.0883943883384145,0.1443366136141768,0.2727570050213094,0.8452173913043478,0.23611111111110872,105,185677.60342598968,6650.93680729717,508657.92968502606,510570.1230008477,511471.59545231634,511572.2778021307,0,0.3314920663833618,0,0.33834317835365796,61500.0,4500.0,29,0.009765625,52500.0,0.0,25,0.0029296875,30000.0,0.0,17,0.0025390624999999997,18000.0,0.0,10
104,104,106500.0,106500.0,0.0,71,71,0,0.0,0.2953125,0.074267578125,0.12762236277277508,0.2529794913155751,0.8856289529163739,0.19366197183098266,71,181065.14018791443,6096.374629051425,509860.650995699,510794.54884926596,511062.3815994655,511092.14079393214,0,0.33370503783226013,0,0.2953125,37500.0,0.0,30,0.0017578124999999998,34500.0,0.0,30,0.0,19500.0,0.0,16,0.0,15000.0,0.0,13
105,105,112500.0,112500.0,0.0,75,75,0,0.0,0.2953125,0.07412109374999999,0.12770581407328374,0.25198749537350634,0.8385509838998211,0.24333333333333007,75,198421.50417730826,7441.128273350652,509638.7894683714,509995.001804121,510165.78019285435,510184.75556938024,0,0.30861029028892517,0,0.2953125,43500.0,0.0,29,0.001171875,36000.0,0.0,25,0.0,21000.0,0.0,14,0.0,12000.0,0.0,8
106,106,153000.0,150000.0,3000.0,102,100,2,0.019607843137254777,0.32601996527777727,0.08497178819444431,0.13917747567256503,0.2715324854138524,0.8840924541128484,0.19607843137254655,100,175797.63539203527,6198.726290755207,511633.7161987465,513027.9884476445,513150.77823681704,513164.4215467251,0,0.3303156793117523,0,0.32601996527777727,54000.0,3000.0,31,0.00703125,49500.0,0.0,27,0.00390625,28500.0,0.0,15,0.0029296875,21000.0,0.0,11
107,107,111000.0,111000.0,0.0,74,74,0,0.0,0.2970703125,0.07485351562499999,0.12830049544645344,0.25394792020734047,0.8296969696969697,0.24999999999999667,74,201505.1376715539,7459.996793370228,511713.25643123,513224.9831066412,513488.9947883396,513518.3294196394,0,0.33139485120773315,0,0.2970703125,43500.0,0.0,29,0.00234375,36000.0,0.0,28,0.0,19500.0,0.0,17,0.0,12000.0,0.0,11
108,108,109500.0,106500.0,3000.0,73,71,2,0.02739726027397235,0.3314302884615375,0.08324819711538438,0.1432884187704302,0.2523613000353432,0.8875749500333111,0.19520547945205147,71,174579.46462087403,5928.575788386632,511346.8324829757,512589.1306075902,513195.934107599,513263.3567187111,0,0.3161849081516266,0,0.3314302884615375,39000.0,3000.0,31,0.0005859375,34500.0,0.0,26,0.0009765625,21000.0,0.0,13,0.0,15000.0,0.0,10
109,109,153000.0,151500.0,1500.0,102,101,1,0.009803921568627388,0.31393914473684187,0.08146330180921048,0.13424850343356012,0.26912236190213673,0.8477835723598436,0.2303921568627425,101,188518.4453337012,7334.43741906574,509754.06203588424,512214.3264517877,513083.1161634472,513179.6483536316,0,0.33767470717430115,0,0.31393914473684187,57000.0,1500.0,29,0.0083984375,51000.0,0.0,26,0.0025390624999999997,27000.0,0.0,16,0.0009765625,18000.0,0.0,11
110,110,105000.0,105000.0,0.0,70,70,0,0.0,0.294140625,0.07412109375,0.12702991217440138,0.25399157105023945,0.9074074074074074,0.17142857142856815,70,176460.1832884427,5626.088419115869,510043.89980034454,511207.54385983414,511480.07625284384,511510.3576298449,0,0.3326922059059143,0,0.294140625,36000.0,0.0,30,0.0017578124999999998,33000.0,0.0,28,0.0,19500.0,0.0,16,0.0005859375,16500.0,0.0,11
111,111,129000.0,129000.0,0.0,86,86,0,0.0,0.2970703125,0.075830078125,0.12773417901540296,0.2605883756279143,0.8450639853747715,0.2383720930232529,86,202535.1577375314,7076.1313615052495,509154.4813300702,510586.8301420868,511197.3412584176,511265.1758268988,0,0.31702908873558044,0,0.2970703125,51000.0,0.0,31,0.0017578124999999998,39000.0,0.0,26,0.0029296875,24000.0,0.0,13,0.0015625,15000.0,0.0,9
112,112,132000.0,132000.0,0.0,88,88,0,0.0,0.2947265625,0.075927734375,0.12634329002385333,0.26533110741343685,0.8792007266121707,0.19886363636363358,88,170045.85242718278,6080.9477902951185,509903.46278780536,511415.07284254633,512006.0266987807,512071.6882383623,0,0.31021642684936523,0,0.2947265625,43500.0,0.0,31,0.006640625,46500.0,0.0,26,0.001171875,24000.0,0.0,17,0.001171875,18000.0,0.0,12
113,113,111000.0,111000.0,0.0,74,74,0,0.0,0.2947265625,0.0744140625,0.12720310424759534,0.2549731142379839,0.8296969696969697,0.24999999999999667,74,200558.28145611557,7556.131454298971,509315.2036259251,510315.55613968003,510672.1617845455,510711.784633975,0,0.2997129261493683,0,0.2947265625,43500.0,0.0,29,0.0029296875,36000.0,0.0,27,0.0,19500.0,0.0,15,0.0,12000.0,0.0,10
